"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"03/29/2023","AQS","350010026","1","8.3","ug/m3 LC","46","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"03/30/2023","AQS","350010026","1","6.8","ug/m3 LC","38","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"03/31/2023","AQS","350010026","1","3.8","ug/m3 LC","21","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/01/2023","AQS","350010026","1","3.9","ug/m3 LC","22","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/02/2023","AQS","350010026","1","4","ug/m3 LC","22","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/03/2023","AQS","350010026","1","4.1","ug/m3 LC","23","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/04/2023","AQS","350010026","1","13.3","ug/m3 LC","59","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/05/2023","AQS","350010026","1","3.2","ug/m3 LC","18","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/06/2023","AQS","350010026","1","5.6","ug/m3 LC","31","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/07/2023","AQS","350010026","1","9.8","ug/m3 LC","52","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/08/2023","AQS","350010026","1","6.9","ug/m3 LC","38","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/09/2023","AQS","350010026","1","4.7","ug/m3 LC","26","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/10/2023","AQS","350010026","1","7.5","ug/m3 LC","42","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/11/2023","AQS","350010026","1","7.5","ug/m3 LC","42","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/12/2023","AQS","350010026","1","8.3","ug/m3 LC","46","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/13/2023","AQS","350010026","1","7.4","ug/m3 LC","41","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/14/2023","AQS","350010026","1","5.7","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/15/2023","AQS","350010026","1","9.2","ug/m3 LC","51","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/16/2023","AQS","350010026","1","10.9","ug/m3 LC","54","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/17/2023","AQS","350010026","1","8.2","ug/m3 LC","46","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/18/2023","AQS","350010026","1","8.5","ug/m3 LC","47","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"04/19/2023","AQS","350010026","1","11.4","ug/m3 LC","55","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/24/2023","AQS","350010026","1","4.9","ug/m3 LC","27","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/25/2023","AQS","350010026","1","5.5","ug/m3 LC","31","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/26/2023","AQS","350010026","1","7.8","ug/m3 LC","43","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/27/2023","AQS","350010026","1","7.2","ug/m3 LC","40","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/28/2023","AQS","350010026","1","4.3","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/29/2023","AQS","350010026","1","4.4","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/30/2023","AQS","350010026","1","7","ug/m3 LC","39","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"05/31/2023","AQS","350010026","1","7.7","ug/m3 LC","43","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/01/2023","AQS","350010026","1","6.2","ug/m3 LC","34","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/02/2023","AQS","350010026","1","7.3","ug/m3 LC","41","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/03/2023","AQS","350010026","1","5.2","ug/m3 LC","29","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/04/2023","AQS","350010026","1","4.1","ug/m3 LC","23","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/05/2023","AQS","350010026","1","4.4","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/06/2023","AQS","350010026","1","4.9","ug/m3 LC","27","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/07/2023","AQS","350010026","1","4.4","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/08/2023","AQS","350010026","1","5.2","ug/m3 LC","29","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/09/2023","AQS","350010026","1","6.8","ug/m3 LC","38","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/10/2023","AQS","350010026","1","5.8","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/11/2023","AQS","350010026","1","4.4","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/12/2023","AQS","350010026","1","4.8","ug/m3 LC","27","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/13/2023","AQS","350010026","1","4.9","ug/m3 LC","27","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/14/2023","AQS","350010026","1","5.7","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/15/2023","AQS","350010026","1","4.6","ug/m3 LC","26","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/16/2023","AQS","350010026","1","3.9","ug/m3 LC","22","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/17/2023","AQS","350010026","1","4.3","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/18/2023","AQS","350010026","1","4","ug/m3 LC","22","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/19/2023","AQS","350010026","1","7.5","ug/m3 LC","42","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/20/2023","AQS","350010026","1","6.4","ug/m3 LC","36","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/21/2023","AQS","350010026","1","4.5","ug/m3 LC","25","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/22/2023","AQS","350010026","1","4.4","ug/m3 LC","24","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/23/2023","AQS","350010026","1","6","ug/m3 LC","33","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/24/2023","AQS","350010026","1","4.1","ug/m3 LC","23","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/25/2023","AQS","350010026","1","6.6","ug/m3 LC","37","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/26/2023","AQS","350010026","1","11.5","ug/m3 LC","55","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/27/2023","AQS","350010026","1","12","ug/m3 LC","56","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/28/2023","AQS","350010026","1","14.1","ug/m3 LC","60","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/29/2023","AQS","350010026","1","11.1","ug/m3 LC","55","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"06/30/2023","AQS","350010026","1","5","ug/m3 LC","28","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","238","Teledyne T640X at 16.67 LPM","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/01/2023","AQS","350010026","1","6.4","ug/m3 LC","36","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/02/2023","AQS","350010026","1","5.7","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/03/2023","AQS","350010026","1","4.2","ug/m3 LC","23","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/04/2023","AQS","350010026","1","6.7","ug/m3 LC","37","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/05/2023","AQS","350010026","1","8.1","ug/m3 LC","45","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/06/2023","AQS","350010026","1","8.5","ug/m3 LC","47","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/07/2023","AQS","350010026","1","7.3","ug/m3 LC","41","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/08/2023","AQS","350010026","1","5.7","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/09/2023","AQS","350010026","1","4.5","ug/m3 LC","25","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/10/2023","AQS","350010026","1","5.7","ug/m3 LC","32","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/11/2023","AQS","350010026","1","5.5","ug/m3 LC","31","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/12/2023","AQS","350010026","1","7.5","ug/m3 LC","42","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
"07/13/2023","AQS","350010026","1","5.9","ug/m3 LC","33","JEFFERSON","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","10740","Albuquerque, NM","35","New Mexico","001","Bernalillo","35.1443000008885","-106.60468"
